payment_id,booking_id,user_id,payment_method,payment_date,transaction_status,,
PMT_5031,BK_5031,US_3450,Debit Card,2025-02-08 21:00:20,Failed,,
PMT_5032,BK_5032,US_6703,Credit Card,2025-04-20 11:59:19,Success,,
PMT_5033,BK_5033,US_44,UPI,2024-11-22 18:02:33,Success,,
PMT_5034,BK_5034,US_3413,Net Banking,2025-01-09 19:58:31,Success,,
PMT_5035,BK_5035,US_4817,Wallet,2024-07-12 01:49:34,Success,,
PMT_5036,BK_5036,US_4254,Credit Card,2025-01-11 10:06:41,Success,,
PMT_5037,BK_5037,US_5559,Credit Card,2024-11-02 12:03:22,Success,,
PMT_5038,BK_5038,US_1207,Credit Card,2025-08-12 16:01:40,Success,,
PMT_5039,BK_5039,US_8100,Debit Card,2024-06-19 12:36:07,Refunded,,
PMT_5040,BK_5040,US_6411,Net Banking,2025-12-02 08:34:18,Success,,
PMT_5041,BK_5041,US_3486,Credit Card,2025-03-08 06:32:07,Success,,
PMT_5042,BK_5042,US_7501,Net Banking,2024-06-24 22:57:02,Refunded,,
PMT_5043,BK_5043,US_5688,Wallet,2024-12-07 07:32:22,Success,,
PMT_5044,BK_5044,US_8740,UPI,2025-12-19 16:28:14,Success,,
PMT_5045,BK_5045,US_6372,Net Banking,2025-10-25 12:21:57,Success,,
PMT_5046,BK_5046,US_7515,Debit Card,2024-11-23 21:55:57,Success,,
PMT_5047,BK_5047,US_3955,Debit Card,2024-01-27 12:36:27,Success,,
PMT_5048,BK_5048,US_5369,Credit Card,2024-11-06 00:39:57,Failed,,
PMT_5049,BK_5049,US_5549,Credit Card,2024-04-03 10:51:55,Success,,
PMT_5050,BK_5050,US_8085,Net Banking,2024-09-12 02:08:11,Success,,
PMT_5051,BK_5051,US_6723,Credit Card,2025-11-23 07:44:04,Success,,
PMT_5052,BK_5052,US_9767,Debit Card,2025-12-15 06:07:58,Success,,
PMT_5053,BK_5053,US_8248,Credit Card,2025-04-05 01:27:43,Success,,
PMT_5054,BK_5054,US_7211,Wallet,2024-07-29 10:56:35,Failed,,
PMT_5055,BK_5055,US_8095,Debit Card,2025-08-14 00:26:15,Failed,,
PMT_5056,BK_5056,US_4609,Debit Card,2025-07-06 12:23:25,Success,,
PMT_5057,BK_5057,US_5841,UPI,2024-04-04 05:39:13,Success,,
PMT_5058,BK_5058,US_9057,UPI,2024-06-16 15:15:14,Success,,
PMT_5059,BK_5059,US_9425,Credit Card,2024-08-15 18:51:31,Failed,,
PMT_5060,BK_5060,US_3175,Credit Card,2024-10-15 18:36:25,Success,,
PMT_5061,BK_5061,US_455,Debit Card,2024-06-10 09:20:39,Success,,
PMT_5062,BK_5062,US_4071,Credit Card,2024-09-15 12:12:32,Success,,
PMT_5063,BK_5063,US_2258,Debit Card,2024-02-02 19:11:35,Success,,
PMT_5064,BK_5064,US_4245,Net Banking,2024-03-09 05:23:35,Success,,
PMT_5065,BK_5065,US_104,Wallet,2025-11-10 20:45:59,Success,,
PMT_5066,BK_5066,US_5838,UPI,2024-08-24 15:03:29,Success,,
PMT_5067,BK_5067,US_943,Net Banking,2024-10-31 08:51:24,Refunded,,
PMT_5068,BK_5068,US_3034,Credit Card,2025-10-28 05:29:42,Failed,,
PMT_5069,BK_5069,US_8614,Net Banking,2025-03-11 05:52:27,Success,,
PMT_5070,BK_5070,US_7940,Credit Card,2025-01-08 00:50:11,Refunded,,
PMT_5071,BK_5071,US_9133,Net Banking,2025-05-13 15:15:20,Success,,
PMT_5072,BK_5072,US_3925,UPI,2025-02-13 17:34:31,Success,,
PMT_5073,BK_5073,US_5308,Debit Card,2025-07-10 06:27:47,Success,,
PMT_5074,BK_5074,US_7614,Wallet,2024-03-27 13:21:58,Success,,
PMT_5075,BK_5075,US_6839,Debit Card,2025-04-03 11:03:46,Success,,
PMT_5076,BK_5076,US_1175,UPI,2024-12-25 05:31:22,Success,,
PMT_5077,BK_5077,US_5886,Debit Card,2024-10-05 23:20:07,Success,,
PMT_5078,BK_5078,US_6230,UPI,2025-08-08 15:35:29,Success,,
PMT_5079,BK_5079,US_6262,UPI,2025-02-27 20:27:00,Success,,
PMT_5080,BK_5080,US_903,UPI,2025-08-05 06:23:42,Success,,
PMT_5081,BK_5081,US_8165,Wallet,2024-06-13 06:55:19,Success,,
PMT_5082,BK_5082,US_7148,Debit Card,2024-02-20 22:24:48,Success,,
PMT_5083,BK_5083,US_2982,Net Banking,2025-01-22 13:02:54,Success,,
PMT_5084,BK_5084,US_9821,Net Banking,2025-08-18 15:01:04,Success,,
PMT_5085,BK_5085,US_6666,Wallet,2025-11-25 17:29:57,Success,,
PMT_5086,BK_5086,US_1907,Net Banking,2025-08-27 04:40:05,Success,,
PMT_5087,BK_5087,US_4791,Net Banking,2024-01-17 23:40:24,Success,,
PMT_5088,BK_5088,US_4148,UPI,2025-01-23 02:21:24,Failed,,
PMT_5089,BK_5089,US_2438,UPI,2024-03-07 20:54:03,Refunded,,
PMT_5090,BK_5090,US_9710,Debit Card,2024-11-22 05:16:18,Success,,
PMT_5091,BK_5091,US_3107,Wallet,2025-01-30 08:31:38,Success,,
PMT_5092,BK_5092,US_3553,Wallet,2025-03-06 00:44:20,Success,,
PMT_5093,BK_5093,US_2104,Credit Card,2024-02-07 00:41:47,Success,,
PMT_5094,BK_5094,US_8691,Net Banking,2024-07-10 01:39:50,Success,,
PMT_5095,BK_5095,US_1568,UPI,2025-11-30 00:09:54,Success,,
PMT_5096,BK_5096,US_7663,Net Banking,2025-01-30 13:28:53,Success,,
PMT_5097,BK_5097,US_8310,UPI,2025-07-29 13:57:23,Success,,
PMT_5098,BK_5098,US_5771,UPI,2024-07-03 21:31:41,Success,,
PMT_5099,BK_5099,US_7464,Debit Card,2025-07-14 20:00:20,Success,,
PMT_5100,BK_5100,US_2619,Credit Card,2025-08-19 20:43:59,Success,,
PMT_5101,BK_5101,US_9967,Credit Card,2025-08-28 15:32:04,Success,,
PMT_5102,BK_5102,US_5193,Debit Card,2024-04-20 04:03:37,Success,,
PMT_5103,BK_5103,US_7564,UPI,2025-09-11 13:11:41,Refunded,,
PMT_5104,BK_5104,US_988,Credit Card,2025-08-31 09:47:24,Success,,
PMT_5105,BK_5105,US_3467,Net Banking,2024-01-02 14:25:39,Success,,
PMT_5106,BK_5106,US_7928,UPI,2025-02-12 18:38:16,Success,,
PMT_5107,BK_5107,US_71,Wallet,2024-04-02 02:30:07,Success,,
PMT_5108,BK_5108,US_4853,Credit Card,2024-08-14 02:02:58,Success,,
PMT_5109,BK_5109,US_8597,Debit Card,2024-07-23 07:16:39,Failed,,
PMT_5110,BK_5110,US_1975,Credit Card,2025-05-28 21:21:06,Success,,
PMT_5111,BK_5111,US_9003,UPI,2025-12-08 15:43:25,Success,,
PMT_5112,BK_5112,US_7122,Wallet,2025-02-10 20:21:45,Success,,
PMT_5113,BK_5113,US_4414,Debit Card,2024-03-26 01:10:03,Success,,
PMT_5114,BK_5114,US_8077,Wallet,2024-02-06 05:04:52,Success,,
PMT_5115,BK_5115,US_5879,Wallet,2025-07-02 13:08:08,Success,,
PMT_5116,BK_5116,US_3336,Debit Card,2025-04-19 17:06:52,Success,,
PMT_5117,BK_5117,US_2588,UPI,2025-12-01 16:25:06,Success,,
PMT_5118,BK_5118,US_1951,Credit Card,2025-04-04 11:51:27,Success,,
PMT_5119,BK_5119,US_5841,UPI,2024-11-22 14:42:26,Success,,
PMT_5120,BK_5120,US_4205,Wallet,2024-11-24 13:04:01,Success,,
PMT_5121,BK_5121,US_9818,Wallet,2025-03-09 17:14:49,Refunded,,
PMT_5122,BK_5122,US_4515,Credit Card,2024-12-12 01:07:07,Refunded,,
PMT_5123,BK_5123,US_57,Wallet,2025-02-02 09:27:19,Success,,
PMT_5124,BK_5124,US_3039,Net Banking,2025-12-30 21:44:22,Success,,
PMT_5125,BK_5125,US_2087,Net Banking,2024-04-24 22:02:03,Success,,
PMT_5126,BK_5126,US_5404,Credit Card,2024-05-02 02:18:40,Success,,
PMT_5127,BK_5127,US_7284,Credit Card,2025-05-01 07:56:14,Success,,
PMT_5128,BK_5128,US_8200,Net Banking,2024-08-02 02:13:05,Success,,
PMT_5129,BK_5129,US_2339,Wallet,2025-02-01 16:40:47,Success,,
PMT_5130,BK_5130,US_9264,Credit Card,2024-10-29 18:43:38,Refunded,,
PMT_5131,BK_5131,US_1232,Wallet,2025-07-26 10:02:06,Success,,
PMT_5132,BK_5132,US_4317,Wallet,2025-11-23 06:23:05,Failed,,
PMT_5133,BK_5133,US_6981,Credit Card,2024-04-10 05:41:54,Success,,
PMT_5134,BK_5134,US_6800,Net Banking,2025-08-18 12:12:57,Refunded,,
PMT_5135,BK_5135,US_9056,Wallet,2025-02-17 02:58:19,Success,,
PMT_5136,BK_5136,US_1065,Wallet,2025-11-07 07:22:20,Success,,
PMT_5137,BK_5137,US_7250,Debit Card,2024-10-12 00:13:50,Success,,
PMT_5138,BK_5138,US_1543,UPI,2024-07-08 02:24:05,Refunded,,
PMT_5139,BK_5139,US_6960,Net Banking,2025-04-04 04:07:18,Success,,
PMT_5140,BK_5140,US_1071,Wallet,2025-12-17 09:49:58,Success,,
PMT_5141,BK_5141,US_1205,Debit Card,2025-01-12 17:52:42,Refunded,,
PMT_5142,BK_5142,US_4486,UPI,2024-10-14 06:41:01,Refunded,,
PMT_5143,BK_5143,US_108,Wallet,2025-02-16 10:31:03,Success,,
PMT_5144,BK_5144,US_8056,Net Banking,2024-03-17 01:25:12,Success,,
PMT_5145,BK_5145,US_8062,Wallet,2025-12-07 05:58:29,Success,,
PMT_5146,BK_5146,US_744,Credit Card,2025-08-16 17:10:13,Success,,
PMT_5147,BK_5147,US_4393,Credit Card,2024-12-03 20:24:21,Success,,
PMT_5148,BK_5148,US_3716,Net Banking,2024-05-02 22:05:27,Success,,
PMT_5149,BK_5149,US_6961,Net Banking,2025-01-08 00:49:29,Success,,
PMT_5150,BK_5150,US_2474,UPI,2025-12-15 01:39:30,Success,,
PMT_5151,BK_5151,US_4910,Wallet,2025-03-06 16:41:37,Success,,
PMT_5152,BK_5152,US_5735,Credit Card,2024-03-28 21:53:29,Success,,
PMT_5153,BK_5153,US_890,Wallet,2025-10-18 14:46:06,Success,,
PMT_5154,BK_5154,US_8503,Wallet,2025-09-01 22:41:59,Success,,
PMT_5155,BK_5155,US_9113,Net Banking,2025-11-29 18:06:17,Failed,,
PMT_5156,BK_5156,US_4307,UPI,2024-08-16 12:07:01,Success,,
PMT_5157,BK_5157,US_9128,Credit Card,2024-07-22 23:38:54,Success,,
PMT_5158,BK_5158,US_6652,UPI,2024-06-30 05:57:06,Failed,,
PMT_5159,BK_5159,US_7182,Debit Card,2025-04-22 19:14:36,Success,,
PMT_5160,BK_5160,US_9675,Credit Card,2024-03-27 13:59:26,Success,,
PMT_5161,BK_5161,US_7417,Debit Card,2025-08-04 09:24:12,Success,,
PMT_5162,BK_5162,US_1383,Debit Card,2025-05-08 15:42:46,Success,,
PMT_5163,BK_5163,US_4014,Credit Card,2025-10-05 21:03:15,Success,,
PMT_5164,BK_5164,US_8773,Debit Card,2024-08-20 04:24:05,Success,,
PMT_5165,BK_5165,US_5234,Wallet,2025-11-08 03:22:57,Refunded,,
PMT_5166,BK_5166,US_2270,UPI,2025-04-20 01:34:45,Refunded,,
PMT_5167,BK_5167,US_4324,Credit Card,2024-01-23 21:41:05,Success,,
PMT_5168,BK_5168,US_5823,Debit Card,2024-10-02 19:59:47,Success,,
PMT_5169,BK_5169,US_5494,UPI,2024-06-08 01:32:06,Success,,
PMT_5170,BK_5170,US_3501,UPI,2025-01-07 01:59:13,Success,,
PMT_5171,BK_5171,US_1520,UPI,2025-11-16 13:08:37,Success,,
PMT_5172,BK_5172,US_1184,UPI,2024-05-04 06:49:40,Success,,
PMT_5173,BK_5173,US_1516,Debit Card,2024-07-21 05:23:52,Success,,
PMT_5174,BK_5174,US_2656,Debit Card,2025-02-08 16:06:02,Success,,
PMT_5175,BK_5175,US_5648,Net Banking,2025-05-12 04:22:29,Success,,
PMT_5176,BK_5176,US_5225,Net Banking,2024-02-03 20:31:32,Success,,
PMT_5177,BK_5177,US_3838,Wallet,2025-04-27 00:59:01,Success,,
PMT_5178,BK_5178,US_4700,Net Banking,2025-10-26 00:08:08,Success,,
PMT_5179,BK_5179,US_4311,Debit Card,2025-04-18 23:16:55,Success,,
PMT_5180,BK_5180,US_3296,UPI,2024-12-01 02:27:54,Failed,,
PMT_5181,BK_5181,US_4775,Debit Card,2024-10-13 06:15:01,Success,,
PMT_5182,BK_5182,US_5727,Credit Card,2024-09-19 09:27:40,Success,,
PMT_5183,BK_5183,US_240,Net Banking,2025-02-05 15:45:58,Failed,,
PMT_5184,BK_5184,US_3148,Net Banking,2025-08-27 18:41:21,Success,,
PMT_5185,BK_5185,US_6434,Net Banking,2025-09-27 01:07:38,Failed,,
PMT_5186,BK_5186,US_4299,Debit Card,2025-11-30 13:31:18,Success,,
PMT_5187,BK_5187,US_3683,Debit Card,2024-10-02 23:59:29,Success,,
PMT_5188,BK_5188,US_3061,Wallet,2025-03-07 03:09:32,Success,,
PMT_5189,BK_5189,US_3285,Debit Card,2025-11-22 10:39:01,Success,,
PMT_5190,BK_5190,US_2736,Debit Card,2024-05-01 03:21:00,Success,,
PMT_5191,BK_5191,US_7669,Wallet,2025-07-15 11:51:12,Success,,
PMT_5192,BK_5192,US_6117,Debit Card,2025-08-31 07:03:43,Success,,
PMT_5193,BK_5193,US_6551,Debit Card,2025-09-24 04:52:22,Success,,
PMT_5194,BK_5194,US_3120,UPI,2024-06-24 11:51:30,Success,,
PMT_5195,BK_5195,US_2138,Wallet,2024-01-25 01:32:37,Success,,
PMT_5196,BK_5196,US_6911,Credit Card,2024-05-31 19:28:51,Refunded,,
PMT_5197,BK_5197,US_5768,Debit Card,2024-03-14 00:46:02,Success,,
PMT_5198,BK_5198,US_396,Debit Card,2024-04-01 00:59:37,Success,,
PMT_5199,BK_5199,US_8713,Wallet,2025-09-21 18:09:58,Success,,
PMT_5200,BK_5200,US_3171,Wallet,2025-06-04 19:30:22,Success,,
PMT_5201,BK_5201,US_8229,Credit Card,2024-10-27 08:27:02,Success,,
PMT_5202,BK_5202,US_9471,Net Banking,2024-07-17 12:20:31,Success,,
PMT_5203,BK_5203,US_3652,Credit Card,2025-11-06 20:28:55,Refunded,,
PMT_5204,BK_5204,US_7878,Net Banking,2024-09-30 13:57:57,Success,,
PMT_5205,BK_5205,US_1585,UPI,2025-01-12 10:28:15,Success,,
PMT_5206,BK_5206,US_2326,Wallet,2024-02-27 05:39:05,Success,,
PMT_5207,BK_5207,US_4312,Net Banking,2024-08-28 18:07:57,Success,,
PMT_5208,BK_5208,US_2934,UPI,2024-04-17 01:57:48,Success,,
PMT_5209,BK_5209,US_5504,Net Banking,2025-07-02 03:29:04,Success,,
PMT_5210,BK_5210,US_6163,UPI,2024-11-12 06:19:30,Success,,
PMT_5211,BK_5211,US_6915,Net Banking,2025-09-14 01:58:14,Success,,
PMT_5212,BK_5212,US_9899,Net Banking,2025-02-04 12:09:22,Success,,
PMT_5213,BK_5213,US_5311,Wallet,2024-12-20 08:40:46,Success,,
PMT_5214,BK_5214,US_2135,Debit Card,2025-08-15 15:40:55,Success,,
PMT_5215,BK_5215,US_9897,Debit Card,2025-07-08 13:41:38,Success,,
PMT_5216,BK_5216,US_1900,Credit Card,2024-12-30 11:21:22,Success,,
PMT_5217,BK_5217,US_3142,Net Banking,2025-03-07 13:29:06,Success,,
PMT_5218,BK_5218,US_9013,Debit Card,2025-09-23 07:08:10,Success,,
PMT_5219,BK_5219,US_4991,Credit Card,2024-09-26 01:30:53,Success,,
PMT_5220,BK_5220,US_342,UPI,2025-06-28 11:08:55,Success,,
PMT_5221,BK_5221,US_6957,Debit Card,2024-09-17 12:13:19,Success,,
PMT_5222,BK_5222,US_3857,Debit Card,2024-07-23 19:07:00,Success,,
PMT_5223,BK_5223,US_4533,Wallet,2024-09-28 06:30:33,Success,,
PMT_5224,BK_5224,US_7760,Credit Card,2025-07-01 03:48:23,Success,,
PMT_5225,BK_5225,US_608,UPI,2025-12-26 17:02:28,Success,,
PMT_5226,BK_5226,US_4166,Wallet,2024-07-14 01:28:51,Success,,
PMT_5227,BK_5227,US_3706,Debit Card,2024-03-02 02:54:35,Success,,
PMT_5228,BK_5228,US_2360,UPI,2025-06-24 01:50:01,Success,,
PMT_5229,BK_5229,US_9949,Credit Card,2024-08-16 19:48:27,Success,,
PMT_5230,BK_5230,US_8278,Credit Card,2024-07-28 06:35:37,Success,,
PMT_5231,BK_5231,US_9253,Wallet,2025-05-08 13:52:03,Refunded,,
PMT_5232,BK_5232,US_1747,Credit Card,2024-02-14 23:08:12,Refunded,,
PMT_5233,BK_5233,US_6796,Credit Card,2025-03-04 17:13:00,Success,,
PMT_5234,BK_5234,US_2127,Debit Card,2025-09-25 04:45:38,Refunded,,
PMT_5235,BK_5235,US_720,Net Banking,2025-12-21 20:15:58,Success,,
PMT_5236,BK_5236,US_4566,Net Banking,2025-07-20 05:03:32,Success,,
PMT_5237,BK_5237,US_5357,Wallet,2025-09-30 16:01:47,Success,,
PMT_5238,BK_5238,US_2594,Debit Card,2025-06-03 10:58:27,Success,,
PMT_5239,BK_5239,US_9546,Net Banking,2025-06-18 08:27:40,Failed,,
PMT_5240,BK_5240,US_4052,Net Banking,2025-04-25 16:53:11,Success,,
PMT_5241,BK_5241,US_2926,Net Banking,2024-08-04 02:24:28,Success,,
PMT_5242,BK_5242,US_8186,Net Banking,2024-02-28 04:22:44,Success,,
PMT_5243,BK_5243,US_2865,Credit Card,2025-06-08 21:14:06,Success,,
PMT_5244,BK_5244,US_2899,UPI,2025-10-16 02:01:48,Success,,
PMT_5245,BK_5245,US_4140,Debit Card,2024-07-25 06:53:03,Success,,
PMT_5246,BK_5246,US_8100,Debit Card,2024-01-12 11:44:36,Success,,
PMT_5247,BK_5247,US_4257,Debit Card,2025-09-06 06:47:33,Success,,
PMT_5248,BK_5248,US_9351,UPI,2025-01-14 12:50:43,Success,,
PMT_5249,BK_5249,US_6912,Net Banking,2025-05-17 20:50:09,Success,,
PMT_5250,BK_5250,US_1779,Debit Card,2025-05-04 00:19:16,Success,,
PMT_5251,BK_5251,US_9232,Net Banking,2025-08-10 05:52:37,Success,,
PMT_5252,BK_5252,US_4213,Wallet,2024-05-23 12:14:26,Success,,
PMT_5253,BK_5253,US_7166,Wallet,2024-06-01 05:27:58,Refunded,,
PMT_5254,BK_5254,US_985,Net Banking,2024-04-19 16:06:52,Success,,
PMT_5255,BK_5255,US_1888,Net Banking,2024-12-05 05:43:06,Success,,
PMT_5256,BK_5256,US_909,Credit Card,2025-10-11 16:56:32,Success,,
PMT_5257,BK_5257,US_4914,Credit Card,2025-07-02 09:07:03,Success,,
PMT_5258,BK_5258,US_3703,Credit Card,2025-03-03 04:17:59,Success,,
PMT_5259,BK_5259,US_3323,Net Banking,2025-04-25 00:50:49,Success,,
PMT_5260,BK_5260,US_9603,Wallet,2024-04-03 09:30:54,Failed,,
PMT_5261,BK_5261,US_6028,Wallet,2024-01-04 11:46:59,Success,,
PMT_5262,BK_5262,US_8632,Net Banking,2024-08-15 07:36:52,Success,,
PMT_5263,BK_5263,US_1805,Debit Card,2024-11-20 23:02:07,Success,,
PMT_5264,BK_5264,US_9896,Wallet,2024-01-22 09:33:57,Success,,
PMT_5265,BK_5265,US_9303,Net Banking,2025-05-08 22:42:28,Success,,
PMT_5266,BK_5266,US_7716,Wallet,2025-12-03 22:07:09,Success,,
PMT_5267,BK_5267,US_4180,Net Banking,2024-07-06 04:59:55,Refunded,,
PMT_5268,BK_5268,US_1023,Net Banking,2024-11-24 09:49:47,Success,,
PMT_5269,BK_5269,US_184,Wallet,2024-12-30 12:04:58,Success,,
PMT_5270,BK_5270,US_612,Net Banking,2025-09-01 05:08:04,Success,,
PMT_5271,BK_5271,US_3074,Wallet,2024-08-13 09:31:41,Success,,
PMT_5272,BK_5272,US_5973,Wallet,2025-05-24 12:17:04,Success,,
PMT_5273,BK_5273,US_3401,Debit Card,2025-02-25 22:24:02,Success,,
PMT_5274,BK_5274,US_2241,UPI,2025-05-12 18:52:18,Refunded,,
PMT_5275,BK_5275,US_2440,Debit Card,2024-03-29 11:36:48,Success,,
PMT_5276,BK_5276,US_9705,UPI,2024-10-02 08:13:51,Success,,
PMT_5277,BK_5277,US_7679,UPI,2024-05-11 02:31:29,Success,,
PMT_5278,BK_5278,US_2767,UPI,2025-12-22 10:10:25,Success,,
PMT_5279,BK_5279,US_7376,Net Banking,2025-08-16 03:03:58,Success,,
PMT_5280,BK_5280,US_7123,UPI,2025-12-22 14:31:44,Success,,
PMT_5281,BK_5281,US_3349,Credit Card,2024-08-29 07:36:17,Success,,
PMT_5282,BK_5282,US_7330,Net Banking,2024-04-06 02:13:58,Success,,
PMT_5283,BK_5283,US_1541,Credit Card,2025-09-05 06:00:31,Success,,
PMT_5284,BK_5284,US_4427,Debit Card,2025-03-01 14:18:42,Success,,
PMT_5285,BK_5285,US_9981,Debit Card,2025-02-12 14:19:30,Refunded,,
PMT_5286,BK_5286,US_938,Net Banking,2024-05-05 15:15:46,Success,,
PMT_5287,BK_5287,US_3026,Credit Card,2025-05-30 01:13:13,Success,,
PMT_5288,BK_5288,US_8009,Debit Card,2024-10-22 03:07:13,Success,,
PMT_5289,BK_5289,US_7327,UPI,2025-11-04 04:52:05,Success,,
PMT_5290,BK_5290,US_4805,UPI,2025-05-01 06:43:42,Success,,
PMT_5291,BK_5291,US_7557,Net Banking,2025-01-26 20:54:31,Success,,
PMT_5292,BK_5292,US_3038,Debit Card,2025-09-18 03:06:57,Success,,
PMT_5293,BK_5293,US_4247,UPI,2024-02-12 07:28:04,Success,,
PMT_5294,BK_5294,US_2034,Net Banking,2025-03-07 07:51:51,Success,,
PMT_5295,BK_5295,US_714,Wallet,2024-09-10 09:51:33,Success,,
PMT_5296,BK_5296,US_4494,UPI,2025-01-23 06:28:58,Success,,
PMT_5297,BK_5297,US_9614,UPI,2025-01-25 00:17:21,Success,,
PMT_5298,BK_5298,US_2469,Credit Card,2024-06-03 15:10:41,Success,,
PMT_5299,BK_5299,US_7639,Credit Card,2025-07-09 05:08:46,Success,,
PMT_5300,BK_5300,US_1701,Net Banking,2025-04-09 20:33:57,Success,,
PMT_5301,BK_5301,US_557,UPI,2024-03-08 07:16:57,Success,,
PMT_5302,BK_5302,US_1921,Net Banking,2025-09-28 03:19:07,Failed,,
PMT_5303,BK_5303,US_6525,UPI,2025-02-17 00:10:01,Success,,
PMT_5304,BK_5304,US_9973,Debit Card,2025-07-02 06:01:44,Success,,
PMT_5305,BK_5305,US_206,Net Banking,2024-10-09 22:48:09,Success,,
PMT_5306,BK_5306,US_7784,Credit Card,2025-03-24 22:08:12,Success,,
PMT_5307,BK_5307,US_7138,Net Banking,2025-06-23 17:33:09,Success,,
PMT_5308,BK_5308,US_1930,Wallet,2025-02-07 08:41:50,Refunded,,
PMT_5309,BK_5309,US_448,Net Banking,2025-11-17 10:02:25,Success,,
PMT_5310,BK_5310,US_2659,Wallet,2024-04-16 08:43:43,Success,,
PMT_5311,BK_5311,US_1821,Wallet,2024-09-08 16:43:19,Failed,,
PMT_5312,BK_5312,US_4804,Net Banking,2024-10-27 17:07:18,Success,,
PMT_5313,BK_5313,US_302,UPI,2025-07-28 15:39:53,Failed,,
PMT_5314,BK_5314,US_8503,Debit Card,2025-08-14 09:47:05,Success,,
PMT_5315,BK_5315,US_8892,Debit Card,2024-06-27 06:07:05,Success,,
PMT_5316,BK_5316,US_3572,Net Banking,2025-10-07 23:47:58,Success,,
PMT_5317,BK_5317,US_1808,Debit Card,2025-04-24 11:19:54,Success,,
PMT_5318,BK_5318,US_676,Wallet,2025-12-24 10:49:21,Success,,
PMT_5319,BK_5319,US_3459,UPI,2025-10-06 13:32:38,Success,,
PMT_5320,BK_5320,US_7765,Debit Card,2025-09-05 03:24:57,Success,,
PMT_5321,BK_5321,US_3357,UPI,2024-05-09 05:01:34,Success,,
PMT_5322,BK_5322,US_5428,Wallet,2025-05-25 13:53:27,Success,,
PMT_5323,BK_5323,US_2297,Credit Card,2024-04-21 04:38:44,Success,,
PMT_5324,BK_5324,US_7529,Credit Card,2025-12-01 01:08:36,Success,,
PMT_5325,BK_5325,US_348,Net Banking,2024-06-30 14:02:53,Success,,
PMT_5326,BK_5326,US_9923,Debit Card,2025-05-15 16:45:49,Failed,,
PMT_5327,BK_5327,US_457,Debit Card,2025-02-13 01:20:41,Success,,
PMT_5328,BK_5328,US_9396,UPI,2025-11-27 13:15:15,Success,,
PMT_5329,BK_5329,US_4721,UPI,2025-07-20 06:50:25,Success,,
PMT_5330,BK_5330,US_6860,Debit Card,2024-04-25 02:59:01,Failed,,
PMT_5331,BK_5331,US_9782,UPI,2025-09-24 00:03:18,Success,,
PMT_5332,BK_5332,US_8082,Credit Card,2025-10-18 20:14:23,Success,,
PMT_5333,BK_5333,US_906,Net Banking,2025-05-21 10:27:44,Success,,
PMT_5334,BK_5334,US_1019,Debit Card,2025-08-26 02:14:15,Success,,
PMT_5335,BK_5335,US_9342,UPI,2024-12-13 06:29:38,Success,,
PMT_5336,BK_5336,US_9823,Debit Card,2025-10-23 10:33:04,Success,,
PMT_5337,BK_5337,US_7734,Credit Card,2024-04-12 18:35:01,Success,,
PMT_5338,BK_5338,US_9225,Net Banking,2025-03-21 05:39:24,Success,,
PMT_5339,BK_5339,US_4136,Debit Card,2024-08-06 10:33:51,Success,,
PMT_5340,BK_5340,US_5732,Wallet,2024-08-10 23:29:07,Failed,,
PMT_5341,BK_5341,US_6962,Credit Card,2025-11-09 00:48:27,Success,,
PMT_5342,BK_5342,US_1450,Wallet,2025-01-03 03:33:53,Success,,
PMT_5343,BK_5343,US_6199,Credit Card,2024-05-22 21:03:50,Success,,
PMT_5344,BK_5344,US_18,Credit Card,2024-03-08 01:38:36,Success,,
PMT_5345,BK_5345,US_9694,Wallet,2024-03-02 05:25:35,Success,,
PMT_5346,BK_5346,US_4741,Net Banking,2024-03-24 08:43:34,Success,,
PMT_5347,BK_5347,US_2786,Debit Card,2025-11-19 17:00:05,Success,,
PMT_5348,BK_5348,US_9541,Net Banking,2025-01-01 13:43:33,Success,,
PMT_5349,BK_5349,US_3558,Credit Card,2024-07-30 22:16:37,Success,,
PMT_5350,BK_5350,US_8308,Wallet,2024-08-03 18:53:46,Success,,
PMT_5351,BK_5351,US_4579,Net Banking,2024-03-26 21:37:15,Success,,
PMT_5352,BK_5352,US_2712,UPI,2024-03-06 15:12:06,Failed,,
PMT_5353,BK_5353,US_7674,Credit Card,2025-04-24 11:45:26,Success,,
PMT_5354,BK_5354,US_8411,Debit Card,2024-01-14 11:42:30,Success,,
PMT_5355,BK_5355,US_1857,Wallet,2024-03-08 16:48:58,Success,,
PMT_5356,BK_5356,US_4346,Debit Card,2024-08-21 23:24:01,Success,,
PMT_5357,BK_5357,US_2406,Credit Card,2025-08-02 05:57:13,Success,,
PMT_5358,BK_5358,US_1526,Credit Card,2024-08-16 23:10:26,Success,,
PMT_5359,BK_5359,US_3798,Debit Card,2024-08-12 11:33:45,Success,,
PMT_5360,BK_5360,US_9313,Debit Card,2025-05-06 23:25:03,Success,,
PMT_5361,BK_5361,US_2754,Net Banking,2024-04-07 12:19:22,Success,,
PMT_5362,BK_5362,US_5856,Credit Card,2024-09-03 11:23:00,Success,,
PMT_5363,BK_5363,US_3440,UPI,2025-10-08 13:02:55,Success,,
PMT_5364,BK_5364,US_2003,Debit Card,2025-11-20 09:32:41,Success,,
PMT_5365,BK_5365,US_2356,Net Banking,2025-03-15 19:26:21,Refunded,,
