show_id,movie_id,theater_id,screen_id,show_date,start_time,price_per_ticket,available_seats,,
SH_4010,MV_1133,TH_451,SC_502,2023-12-12,11:45:00,416.89,197,,
SH_4011,MV_9994,TH_447,SC_231,2024-08-30,11:15:00,317.4,191,,
SH_4012,MV_9872,TH_375,SC_967,2025-06-20,15:30:00,391.37,192,,
SH_4013,MV_5653,TH_433,SC_452,2024-01-10,21:30:00,361.1,128,,
SH_4014,MV_4688,TH_297,SC_571,2025-04-04,21:30:00,446.55,70,,
SH_4015,MV_3427,TH_307,SC_637,2023-11-11,12:15:00,259.67,105,,
SH_4016,MV_8770,TH_84,SC_106,2023-04-09,15:30:00,354.64,55,,
SH_4017,MV_7868,TH_283,SC_107,2025-08-26,17:45:00,380.92,179,,
SH_4018,MV_1568,TH_211,SC_364,2023-06-11,18:00:00,374.33,151,,
SH_4019,MV_9717,TH_218,SC_310,2024-03-09,17:45:00,286.15,171,,
SH_4020,MV_5702,TH_369,SC_249,2025-02-23,20:15:00,335.52,162,,
SH_4021,MV_7554,TH_48,SC_651,2025-04-07,16:15:00,324.97,177,,
SH_4022,MV_7893,TH_39,SC_311,2025-03-15,11:30:00,363.47,98,,
SH_4023,MV_2318,TH_241,SC_626,2023-07-23,14:30:00,497.14,150,,
SH_4024,MV_237,TH_113,SC_952,2023-03-25,16:15:00,303.32,139,,
SH_4025,MV_1687,TH_257,SC_746,2024-01-18,17:30:00,422.41,185,,
SH_4026,MV_1351,TH_291,SC_660,2025-12-28,16:00:00,164.42,175,,
SH_4027,MV_865,TH_165,SC_331,2025-04-30,20:45:00,193.71,81,,
SH_4028,MV_4072,TH_412,SC_791,2023-08-04,10:45:00,317.23,138,,
SH_4029,MV_1634,TH_99,SC_885,2024-04-07,17:45:00,364.48,174,,
SH_4030,MV_2044,TH_473,SC_900,2025-12-27,22:00:00,248.71,160,,
SH_4031,MV_6632,TH_482,SC_972,2025-01-15,19:00:00,152.37,112,,
SH_4032,MV_745,TH_480,SC_717,2023-12-16,16:30:00,172.36,133,,
SH_4033,MV_7962,TH_277,SC_218,2023-01-16,14:30:00,471.56,89,,
SH_4034,MV_8,TH_409,SC_835,2024-04-07,22:45:00,247.02,153,,
SH_4035,MV_5737,TH_207,SC_51,2024-10-05,20:00:00,241.79,177,,
SH_4036,MV_3532,TH_248,SC_147,2024-06-06,18:15:00,498.7,93,,
SH_4037,MV_7883,TH_49,SC_339,2024-06-26,17:00:00,368.89,177,,
SH_4038,MV_8556,TH_36,SC_843,2025-09-01,22:15:00,263.59,181,,
SH_4039,MV_157,TH_204,SC_922,2024-06-22,20:00:00,352.13,134,,
SH_4040,MV_5253,TH_280,SC_443,2023-03-08,20:00:00,280.62,77,,
SH_4041,MV_6163,TH_436,SC_415,2024-05-11,18:45:00,237.76,145,,
SH_4042,MV_3235,TH_234,SC_237,2025-03-07,16:00:00,322.92,179,,
SH_4043,MV_816,TH_213,SC_243,2024-08-25,22:45:00,463.76,109,,
SH_4044,MV_7220,TH_26,SC_853,2023-06-26,11:45:00,283.38,93,,
SH_4045,MV_4607,TH_102,SC_621,2025-11-12,14:00:00,290.49,152,,
SH_4046,MV_961,TH_339,SC_638,2023-06-28,22:45:00,283.41,172,,
SH_4047,MV_5890,TH_348,SC_844,2025-02-06,14:30:00,341.92,69,,
SH_4048,MV_6893,TH_101,SC_983,2025-05-04,19:15:00,164.73,71,,
SH_4049,MV_3958,TH_230,SC_532,2024-08-10,14:00:00,393.96,83,,
SH_4050,MV_7599,TH_358,SC_200,2025-11-09,11:15:00,461.57,185,,
SH_4051,MV_6218,TH_225,SC_686,2024-02-09,10:30:00,260.36,78,,
SH_4052,MV_3333,TH_293,SC_138,2025-10-19,10:45:00,219.82,58,,
SH_4053,MV_7638,TH_488,SC_61,2025-06-06,10:45:00,220.91,157,,
SH_4054,MV_5710,TH_344,SC_863,2024-05-03,14:15:00,204.18,198,,
SH_4055,MV_5130,TH_389,SC_129,2023-12-02,14:15:00,225.05,73,,
SH_4056,MV_4077,TH_61,SC_137,2023-10-26,11:30:00,393.4,116,,
SH_4057,MV_9460,TH_34,SC_772,2024-02-01,22:15:00,487.59,94,,
SH_4058,MV_3911,TH_311,SC_122,2025-04-23,12:45:00,486.27,106,,
SH_4059,MV_8173,TH_168,SC_142,2025-06-08,21:45:00,350.22,172,,
SH_4060,MV_4845,TH_87,SC_563,2024-02-20,20:30:00,330.49,175,,
SH_4061,MV_3460,TH_191,SC_980,2023-06-06,20:00:00,204.14,124,,
SH_4062,MV_9895,TH_411,SC_745,2023-01-08,10:15:00,178.64,62,,
SH_4063,MV_9496,TH_246,SC_55,2023-03-25,22:15:00,168.61,152,,
SH_4064,MV_8602,TH_36,SC_916,2023-12-20,12:30:00,424.25,197,,
SH_4065,MV_4707,TH_22,SC_950,2024-05-01,14:00:00,483.8,89,,
SH_4066,MV_2595,TH_82,SC_345,2025-08-25,17:15:00,302.57,53,,
SH_4067,MV_6440,TH_164,SC_268,2023-08-31,16:30:00,178.63,87,,
SH_4068,MV_3808,TH_128,SC_545,2024-08-27,22:15:00,392.96,140,,
SH_4069,MV_2273,TH_468,SC_142,2023-10-05,13:15:00,467.75,122,,
SH_4070,MV_9161,TH_332,SC_735,2023-11-02,10:15:00,258.63,118,,
SH_4071,MV_9565,TH_437,SC_183,2024-04-13,12:45:00,234.59,185,,
SH_4072,MV_2540,TH_259,SC_391,2024-01-28,11:45:00,168.5,162,,
SH_4073,MV_9421,TH_213,SC_645,2025-11-29,13:45:00,397.26,66,,
SH_4074,MV_255,TH_397,SC_959,2023-11-02,14:30:00,456.01,130,,
SH_4075,MV_6047,TH_287,SC_202,2024-03-25,13:00:00,187.98,154,,
SH_4076,MV_7570,TH_214,SC_470,2025-06-19,12:30:00,499.52,184,,
SH_4077,MV_3660,TH_79,SC_673,2023-12-04,14:30:00,161.17,184,,
SH_4078,MV_3476,TH_271,SC_872,2024-10-14,17:15:00,330.43,148,,
SH_4079,MV_1721,TH_368,SC_908,2025-10-07,12:15:00,237.2,118,,
SH_4080,MV_8630,TH_393,SC_327,2024-06-09,10:15:00,347.32,107,,
SH_4081,MV_6327,TH_218,SC_27,2023-11-04,21:15:00,161.1,134,,
SH_4082,MV_6052,TH_153,SC_178,2023-05-24,14:30:00,265.68,178,,
SH_4083,MV_5983,TH_186,SC_360,2023-10-17,18:45:00,448.74,111,,
SH_4084,MV_8222,TH_448,SC_432,2025-11-11,22:00:00,165.28,173,,
SH_4085,MV_835,TH_331,SC_819,2025-08-24,11:45:00,276.52,184,,
SH_4086,MV_8208,TH_412,SC_286,2023-02-06,18:00:00,370.88,119,,
SH_4087,MV_9734,TH_70,SC_520,2023-05-23,19:45:00,224.47,59,,
SH_4088,MV_4184,TH_129,SC_769,2025-12-26,12:30:00,449.29,195,,
SH_4089,MV_5554,TH_136,SC_921,2023-12-05,10:15:00,288.4,162,,
SH_4090,MV_4418,TH_431,SC_747,2024-01-02,12:15:00,437.4,83,,
SH_4091,MV_1411,TH_439,SC_280,2025-01-03,16:30:00,421.03,91,,
SH_4092,MV_3548,TH_304,SC_609,2024-12-18,17:15:00,259.19,57,,
SH_4093,MV_2368,TH_411,SC_237,2023-04-20,10:45:00,391.73,155,,
SH_4094,MV_4682,TH_167,SC_702,2023-12-09,19:45:00,358.29,169,,
SH_4095,MV_9952,TH_434,SC_617,2025-04-25,22:45:00,154.31,64,,
SH_4096,MV_5266,TH_129,SC_147,2023-06-13,10:45:00,430.61,129,,
SH_4097,MV_5230,TH_189,SC_689,2025-02-17,10:45:00,389.78,150,,
SH_4098,MV_8827,TH_66,SC_142,2024-10-21,17:45:00,241.18,54,,
SH_4099,MV_4208,TH_54,SC_975,2025-03-11,13:45:00,237.85,170,,
SH_4100,MV_6790,TH_262,SC_151,2025-02-19,17:30:00,276.8,109,,
SH_4101,MV_710,TH_110,SC_331,2025-02-05,21:30:00,159.17,115,,
SH_4102,MV_9248,TH_229,SC_838,2025-08-28,10:00:00,422.81,108,,
SH_4103,MV_9978,TH_417,SC_29,2023-07-27,15:15:00,298.61,69,,
SH_4104,MV_3498,TH_234,SC_141,2025-12-01,14:45:00,195.46,175,,
SH_4105,MV_3831,TH_116,SC_63,2024-06-05,14:00:00,234.95,87,,
SH_4106,MV_512,TH_138,SC_891,2025-08-15,19:15:00,247.96,105,,
SH_4107,MV_4058,TH_26,SC_981,2025-08-05,22:15:00,318.9,154,,
SH_4108,MV_6026,TH_391,SC_241,2023-07-28,12:00:00,411.23,161,,
SH_4109,MV_4729,TH_294,SC_639,2025-07-21,21:00:00,402.89,150,,
SH_4110,MV_6738,TH_497,SC_595,2024-07-28,18:15:00,215.22,91,,
SH_4111,MV_1435,TH_36,SC_591,2025-05-20,20:15:00,320.8,161,,
SH_4112,MV_3227,TH_104,SC_505,2025-07-28,22:45:00,172.48,77,,
SH_4113,MV_2840,TH_392,SC_956,2025-02-26,15:30:00,467.04,74,,
SH_4114,MV_185,TH_486,SC_286,2024-02-14,21:15:00,317.78,60,,
SH_4115,MV_3646,TH_136,SC_371,2025-07-21,20:45:00,457.67,189,,
SH_4116,MV_3298,TH_138,SC_385,2024-09-17,19:30:00,328.47,176,,
SH_4117,MV_5872,TH_331,SC_745,2024-04-22,15:45:00,419.37,82,,
SH_4118,MV_5086,TH_338,SC_333,2023-12-10,21:15:00,329.77,96,,
SH_4119,MV_3809,TH_142,SC_317,2025-10-29,13:45:00,295.92,154,,
SH_4120,MV_5522,TH_382,SC_273,2024-03-09,14:30:00,285.94,126,,
SH_4121,MV_5000,TH_34,SC_264,2025-09-11,20:45:00,257.57,117,,
SH_4122,MV_44,TH_340,SC_752,2023-09-28,15:00:00,181.8,183,,
SH_4123,MV_2611,TH_167,SC_273,2025-10-13,12:45:00,277.62,156,,
SH_4124,MV_2499,TH_246,SC_533,2023-03-14,11:45:00,313.2,60,,
SH_4125,MV_6207,TH_209,SC_847,2025-09-17,19:45:00,273.99,69,,
SH_4126,MV_4575,TH_192,SC_534,2024-02-29,18:45:00,448.56,115,,
SH_4127,MV_536,TH_133,SC_360,2024-03-02,22:00:00,330.35,183,,
SH_4128,MV_2681,TH_290,SC_307,2023-01-29,15:45:00,192.49,173,,
SH_4129,MV_8759,TH_464,SC_14,2025-03-03,21:45:00,471.11,84,,
SH_4130,MV_2761,TH_114,SC_443,2023-05-31,19:45:00,450.24,183,,
SH_4131,MV_6565,TH_397,SC_416,2023-09-14,22:45:00,195.31,75,,
SH_4132,MV_5485,TH_300,SC_716,2025-12-13,15:30:00,310.99,64,,
SH_4133,MV_3784,TH_336,SC_454,2025-09-27,10:15:00,254.52,76,,
SH_4134,MV_883,TH_492,SC_632,2025-02-24,19:45:00,204.57,59,,
SH_4135,MV_1435,TH_35,SC_942,2024-12-26,13:00:00,385.92,196,,
SH_4136,MV_8150,TH_206,SC_23,2025-02-12,21:15:00,151.01,64,,
SH_4137,MV_2437,TH_433,SC_317,2024-02-25,17:00:00,494.72,102,,
SH_4138,MV_7504,TH_220,SC_232,2025-02-24,13:45:00,362.8,60,,
SH_4139,MV_3903,TH_342,SC_123,2025-05-21,20:15:00,247.68,168,,
SH_4140,MV_3211,TH_482,SC_386,2023-08-12,14:15:00,374.57,75,,
SH_4141,MV_8160,TH_143,SC_163,2024-07-10,11:30:00,183.31,196,,
SH_4142,MV_7513,TH_333,SC_829,2023-06-29,10:00:00,279.04,147,,
SH_4143,MV_1962,TH_492,SC_871,2024-12-28,17:30:00,228.53,194,,
SH_4144,MV_776,TH_404,SC_343,2025-03-13,17:00:00,175.11,110,,
SH_4145,MV_1251,TH_248,SC_284,2023-12-28,12:00:00,465.89,111,,
SH_4146,MV_8089,TH_203,SC_947,2023-07-19,15:00:00,209.51,79,,
SH_4147,MV_961,TH_63,SC_324,2023-10-18,21:45:00,350.32,87,,
SH_4148,MV_9936,TH_212,SC_815,2024-06-07,21:30:00,499.58,186,,
SH_4149,MV_210,TH_146,SC_75,2025-11-24,16:45:00,361.59,106,,
SH_4150,MV_8457,TH_283,SC_205,2023-04-12,15:15:00,482.4,177,,
SH_4151,MV_5473,TH_135,SC_888,2025-05-18,21:30:00,245.81,152,,
SH_4152,MV_898,TH_247,SC_994,2024-02-09,20:00:00,266.99,168,,
SH_4153,MV_8852,TH_40,SC_936,2025-10-25,18:15:00,319.25,120,,
SH_4154,MV_995,TH_164,SC_529,2024-06-21,22:15:00,348.91,166,,
SH_4155,MV_7625,TH_52,SC_938,2025-08-17,11:00:00,383.29,102,,
SH_4156,MV_9736,TH_251,SC_690,2023-01-20,15:15:00,498.3,61,,
SH_4157,MV_3160,TH_247,SC_6,2023-12-08,10:30:00,408.94,198,,
SH_4158,MV_823,TH_334,SC_465,2025-06-11,12:30:00,162.88,64,,
SH_4159,MV_5409,TH_96,SC_499,2024-09-29,19:30:00,465.34,67,,
SH_4160,MV_3934,TH_178,SC_854,2024-09-04,12:45:00,272.94,102,,
SH_4161,MV_2802,TH_448,SC_879,2024-05-28,21:45:00,491.82,52,,
SH_4162,MV_4983,TH_182,SC_610,2024-11-29,21:30:00,347.11,60,,
SH_4163,MV_6119,TH_180,SC_27,2023-12-09,12:00:00,171.6,129,,
SH_4164,MV_6747,TH_260,SC_77,2024-07-08,19:15:00,228.08,195,,
SH_4165,MV_9968,TH_181,SC_308,2025-04-17,22:00:00,349.45,110,,
SH_4166,MV_4426,TH_332,SC_718,2023-08-16,21:30:00,336.53,118,,
SH_4167,MV_4229,TH_225,SC_518,2025-12-13,10:30:00,274.64,61,,
SH_4168,MV_723,TH_275,SC_106,2024-01-10,20:15:00,451.06,151,,
SH_4169,MV_601,TH_467,SC_602,2023-09-12,14:30:00,196.83,82,,
SH_4170,MV_70,TH_121,SC_529,2025-07-20,17:30:00,386.08,182,,
SH_4171,MV_9828,TH_459,SC_235,2024-01-07,21:30:00,257.98,114,,
SH_4172,MV_7804,TH_136,SC_519,2024-03-22,22:15:00,200.94,184,,
SH_4173,MV_1013,TH_281,SC_221,2024-05-08,16:45:00,257.38,142,,
SH_4174,MV_3374,TH_368,SC_194,2024-09-29,21:45:00,211.85,165,,
SH_4175,MV_3403,TH_343,SC_660,2023-04-13,21:15:00,218.11,153,,
SH_4176,MV_8231,TH_2,SC_834,2025-09-03,16:00:00,472.84,180,,
SH_4177,MV_7753,TH_439,SC_105,2024-09-29,22:00:00,168.9,101,,
SH_4178,MV_2162,TH_266,SC_722,2025-08-10,20:00:00,238.89,172,,
SH_4179,MV_976,TH_68,SC_584,2024-12-26,22:00:00,496.05,167,,
SH_4180,MV_2911,TH_158,SC_294,2025-12-11,20:15:00,155.47,81,,
SH_4181,MV_5723,TH_142,SC_730,2023-03-22,19:30:00,209.8,112,,
SH_4182,MV_8290,TH_322,SC_537,2024-10-16,10:30:00,366.71,184,,
SH_4183,MV_4576,TH_152,SC_817,2024-01-23,13:15:00,449.79,124,,
SH_4184,MV_8175,TH_323,SC_812,2025-08-08,22:00:00,163.92,187,,
SH_4185,MV_3062,TH_3,SC_533,2024-02-25,13:30:00,376.96,142,,
SH_4186,MV_1965,TH_73,SC_614,2025-02-20,20:00:00,325.58,192,,
SH_4187,MV_9603,TH_57,SC_293,2025-12-01,19:45:00,313.18,147,,
SH_4188,MV_6323,TH_93,SC_789,2025-09-09,10:15:00,483.6,166,,
SH_4189,MV_7742,TH_473,SC_387,2025-12-14,20:30:00,170.94,95,,
SH_4190,MV_5186,TH_134,SC_690,2025-05-10,19:30:00,171.79,195,,
SH_4191,MV_4316,TH_184,SC_74,2024-01-19,22:45:00,243.91,56,,
SH_4192,MV_2552,TH_277,SC_491,2023-02-18,16:45:00,267.26,95,,
SH_4193,MV_9740,TH_459,SC_249,2025-06-17,16:15:00,374.69,189,,
SH_4194,MV_7279,TH_5,SC_156,2023-01-01,18:45:00,464.62,194,,
SH_4195,MV_8671,TH_237,SC_82,2024-09-12,14:30:00,294.74,129,,
SH_4196,MV_8037,TH_168,SC_935,2024-06-12,12:45:00,479.23,57,,
SH_4197,MV_2436,TH_99,SC_82,2023-10-09,15:30:00,160.69,129,,
SH_4198,MV_7402,TH_102,SC_458,2023-01-18,18:15:00,359.35,88,,
SH_4199,MV_1203,TH_59,SC_844,2025-11-13,18:30:00,350.62,80,,
SH_4200,MV_1743,TH_108,SC_769,2023-01-30,21:00:00,474.67,95,,
SH_4201,MV_3545,TH_7,SC_499,2025-11-09,16:15:00,222.61,96,,
SH_4202,MV_7794,TH_22,SC_538,2025-02-24,16:15:00,301.55,144,,
SH_4203,MV_2343,TH_68,SC_856,2025-01-02,22:15:00,267.01,190,,
SH_4204,MV_1869,TH_44,SC_630,2024-09-10,20:00:00,445.4,142,,
SH_4205,MV_6782,TH_362,SC_87,2024-10-24,22:00:00,451.03,59,,
SH_4206,MV_8828,TH_113,SC_207,2024-08-20,13:00:00,308.49,60,,
SH_4207,MV_5564,TH_247,SC_396,2024-09-12,12:15:00,496.58,88,,
SH_4208,MV_7917,TH_481,SC_53,2023-11-12,13:45:00,272.07,151,,
SH_4209,MV_1313,TH_461,SC_353,2025-12-06,21:45:00,295.81,92,,
SH_4210,MV_3365,TH_214,SC_368,2024-08-25,12:00:00,405.9,174,,
SH_4211,MV_5023,TH_62,SC_412,2025-07-10,18:00:00,367.43,52,,
SH_4212,MV_9804,TH_228,SC_38,2025-10-07,13:30:00,288.71,55,,
SH_4213,MV_7866,TH_19,SC_853,2025-06-21,16:00:00,365.56,111,,
SH_4214,MV_1115,TH_444,SC_170,2023-02-20,17:15:00,281.72,60,,
SH_4215,MV_352,TH_121,SC_228,2025-02-15,20:15:00,451.07,68,,
SH_4216,MV_4505,TH_29,SC_543,2023-11-12,16:00:00,473.49,85,,
SH_4217,MV_9331,TH_15,SC_933,2024-04-25,17:15:00,314.7,177,,
SH_4218,MV_2762,TH_184,SC_19,2025-11-30,16:45:00,359.01,59,,
SH_4219,MV_9051,TH_277,SC_664,2024-08-06,18:45:00,281.34,68,,
SH_4220,MV_3977,TH_33,SC_218,2023-04-07,16:30:00,410.42,195,,
SH_4221,MV_3058,TH_357,SC_843,2024-03-09,12:30:00,155.56,198,,
SH_4222,MV_4537,TH_329,SC_207,2025-07-13,17:00:00,287.63,156,,
SH_4223,MV_2241,TH_428,SC_831,2024-10-14,21:00:00,288.4,137,,
SH_4224,MV_8886,TH_172,SC_280,2024-07-03,21:45:00,437.9,88,,
SH_4225,MV_3868,TH_299,SC_249,2024-08-11,17:15:00,390.15,189,,
SH_4226,MV_9024,TH_324,SC_53,2024-09-21,15:15:00,480.74,196,,
SH_4227,MV_4164,TH_212,SC_812,2023-06-17,16:00:00,209.62,128,,
SH_4228,MV_7320,TH_293,SC_54,2023-04-02,20:30:00,159.15,186,,
SH_4229,MV_1937,TH_429,SC_886,2023-09-03,10:45:00,390.06,172,,
SH_4230,MV_3303,TH_40,SC_369,2024-01-04,17:15:00,390.88,126,,
SH_4231,MV_691,TH_27,SC_389,2023-05-01,20:45:00,236.78,162,,
SH_4232,MV_2105,TH_90,SC_711,2024-05-10,20:30:00,354.53,159,,
SH_4233,MV_8448,TH_168,SC_870,2024-05-07,12:15:00,477.79,117,,
SH_4234,MV_6558,TH_154,SC_326,2023-05-31,13:45:00,379.87,187,,
SH_4235,MV_9625,TH_263,SC_335,2024-11-18,17:15:00,224.17,77,,
SH_4236,MV_2775,TH_103,SC_575,2024-03-28,10:00:00,275.9,64,,
SH_4237,MV_8256,TH_42,SC_893,2025-06-30,13:30:00,290.89,118,,
SH_4238,MV_2902,TH_361,SC_631,2025-10-30,19:00:00,391.91,136,,
SH_4239,MV_974,TH_332,SC_987,2023-01-18,15:45:00,415.69,58,,
SH_4240,MV_6052,TH_432,SC_375,2024-01-16,18:00:00,263.41,183,,
SH_4241,MV_2887,TH_221,SC_736,2025-06-19,16:45:00,355.72,96,,
SH_4242,MV_4671,TH_327,SC_216,2024-01-12,18:00:00,268.5,64,,
SH_4243,MV_5301,TH_339,SC_336,2023-04-17,15:00:00,487.72,117,,
SH_4244,MV_7067,TH_16,SC_431,2025-11-13,20:45:00,459.46,151,,
SH_4245,MV_1766,TH_92,SC_871,2025-09-18,14:30:00,329.64,175,,
SH_4246,MV_4098,TH_235,SC_187,2024-06-21,10:45:00,493.93,72,,
SH_4247,MV_2801,TH_332,SC_127,2024-08-27,18:15:00,294,144,,
SH_4248,MV_441,TH_231,SC_460,2023-09-06,14:45:00,244.91,124,,
SH_4249,MV_1042,TH_299,SC_350,2023-12-30,15:30:00,253.58,152,,
SH_4250,MV_1132,TH_186,SC_536,2023-04-19,16:30:00,417.86,117,,
SH_4251,MV_7378,TH_34,SC_655,2024-07-24,15:45:00,471.14,174,,
SH_4252,MV_1652,TH_441,SC_16,2023-01-11,10:45:00,196.28,55,,
SH_4253,MV_115,TH_313,SC_432,2023-12-14,13:00:00,355.76,128,,
SH_4254,MV_6596,TH_150,SC_719,2025-05-23,12:00:00,418.79,94,,
SH_4255,MV_3395,TH_334,SC_532,2025-08-16,10:30:00,319.09,109,,
SH_4256,MV_4855,TH_21,SC_199,2024-04-30,15:45:00,191.68,138,,
SH_4257,MV_4072,TH_338,SC_34,2023-06-24,13:45:00,179.06,111,,
SH_4258,MV_8688,TH_411,SC_755,2023-06-09,21:45:00,215.3,64,,
SH_4259,MV_3394,TH_181,SC_381,2023-11-18,10:00:00,285.01,135,,
SH_4260,MV_1279,TH_424,SC_63,2023-06-24,16:30:00,180.84,147,,
SH_4261,MV_7802,TH_482,SC_423,2025-11-11,21:45:00,154.41,59,,
SH_4262,MV_9706,TH_292,SC_170,2023-04-03,10:30:00,188.37,192,,
SH_4263,MV_8172,TH_360,SC_614,2023-09-21,19:30:00,435.6,100,,
SH_4264,MV_8702,TH_205,SC_7,2024-10-28,21:45:00,463.81,179,,
SH_4265,MV_5393,TH_193,SC_182,2024-12-27,17:30:00,335.72,156,,
SH_4266,MV_3338,TH_364,SC_500,2024-01-15,12:15:00,193.43,174,,
SH_4267,MV_2843,TH_130,SC_493,2025-11-18,16:30:00,239.28,139,,
SH_4268,MV_1842,TH_249,SC_766,2023-08-07,17:00:00,187.36,192,,
SH_4269,MV_2265,TH_212,SC_401,2024-09-01,11:45:00,286.05,173,,
SH_4270,MV_5295,TH_444,SC_860,2024-05-01,19:00:00,431.47,168,,
SH_4271,MV_4141,TH_410,SC_105,2023-07-17,22:30:00,456.93,109,,
SH_4272,MV_6830,TH_34,SC_25,2023-01-14,12:30:00,171.52,167,,
SH_4273,MV_2227,TH_76,SC_500,2023-06-19,22:30:00,277.63,171,,
SH_4274,MV_8851,TH_120,SC_653,2023-09-27,20:00:00,292.41,179,,
SH_4275,MV_9098,TH_190,SC_362,2025-09-26,17:00:00,381.6,107,,
SH_4276,MV_5128,TH_93,SC_690,2024-09-03,20:15:00,499.89,83,,
SH_4277,MV_5481,TH_97,SC_727,2024-06-19,16:30:00,310.72,188,,
SH_4278,MV_4616,TH_16,SC_834,2023-11-11,20:00:00,340.12,87,,
SH_4279,MV_3389,TH_315,SC_356,2025-05-18,17:30:00,170.01,76,,
SH_4280,MV_3685,TH_203,SC_101,2024-10-09,11:15:00,284.58,179,,
SH_4281,MV_1520,TH_493,SC_427,2024-11-16,17:30:00,202.14,71,,
SH_4282,MV_3545,TH_170,SC_737,2025-12-23,18:00:00,248.45,61,,
SH_4283,MV_634,TH_346,SC_158,2025-05-30,15:45:00,358.08,71,,
SH_4284,MV_3387,TH_176,SC_774,2025-10-12,19:45:00,441.73,183,,
SH_4285,MV_8164,TH_399,SC_854,2024-05-30,13:30:00,293.09,158,,
SH_4286,MV_7047,TH_448,SC_820,2023-03-27,17:45:00,206.42,79,,
SH_4287,MV_8405,TH_461,SC_442,2023-03-06,13:00:00,482.75,132,,
SH_4288,MV_9141,TH_317,SC_624,2025-03-25,19:30:00,300.3,59,,
SH_4289,MV_411,TH_238,SC_241,2023-01-18,14:00:00,499.76,196,,
SH_4290,MV_6924,TH_243,SC_337,2025-04-10,14:15:00,319.32,138,,
SH_4291,MV_8439,TH_52,SC_514,2023-02-25,11:15:00,431.01,161,,
SH_4292,MV_8887,TH_225,SC_955,2025-05-26,20:00:00,448.42,191,,
SH_4293,MV_5241,TH_381,SC_129,2024-10-16,22:45:00,199.41,103,,
SH_4294,MV_9590,TH_15,SC_314,2023-09-29,14:15:00,454.98,104,,
SH_4295,MV_2203,TH_352,SC_631,2025-01-05,18:00:00,208.84,164,,
SH_4296,MV_3155,TH_114,SC_6,2025-06-13,11:15:00,271.04,142,,
SH_4297,MV_8518,TH_356,SC_995,2024-01-23,18:45:00,432.54,103,,
SH_4298,MV_1206,TH_7,SC_136,2024-03-30,19:45:00,314.76,105,,
SH_4299,MV_6356,TH_477,SC_394,2023-12-10,16:00:00,483.25,108,,
SH_4300,MV_4263,TH_424,SC_192,2023-09-02,17:00:00,344.39,184,,
SH_4301,MV_3372,TH_309,SC_613,2025-03-10,14:15:00,407.85,147,,
SH_4302,MV_1367,TH_33,SC_315,2023-01-24,12:45:00,496.51,134,,
SH_4303,MV_9301,TH_436,SC_727,2023-01-26,16:30:00,312.49,147,,
SH_4304,MV_8213,TH_250,SC_265,2024-09-08,11:15:00,274.26,59,,
SH_4305,MV_1685,TH_494,SC_301,2024-12-28,21:00:00,309.95,184,,
SH_4306,MV_592,TH_372,SC_768,2025-01-03,17:00:00,343.96,124,,
SH_4307,MV_7360,TH_40,SC_514,2024-05-03,18:15:00,267.86,159,,
SH_4308,MV_2314,TH_165,SC_994,2025-07-06,18:45:00,408.14,166,,
SH_4309,MV_5156,TH_358,SC_965,2024-07-22,11:45:00,346.51,107,,
SH_4310,MV_7326,TH_235,SC_933,2024-12-28,11:30:00,283.91,155,,
SH_4311,MV_4970,TH_310,SC_245,2023-09-06,15:00:00,464.35,125,,
SH_4312,MV_6298,TH_282,SC_409,2023-10-28,14:15:00,476.56,121,,
SH_4313,MV_2484,TH_205,SC_8,2025-07-23,14:45:00,430.98,81,,
SH_4314,MV_2244,TH_273,SC_594,2023-01-14,16:45:00,268.8,106,,
SH_4315,MV_1984,TH_392,SC_301,2024-10-04,11:30:00,429.28,86,,
SH_4316,MV_7233,TH_73,SC_793,2023-03-26,10:00:00,483.47,170,,
SH_4317,MV_329,TH_102,SC_716,2023-05-07,14:00:00,175.69,185,,
SH_4318,MV_2292,TH_70,SC_242,2025-03-30,11:15:00,437.62,73,,
SH_4319,MV_1557,TH_51,SC_940,2025-03-30,16:45:00,252.6,72,,
SH_4320,MV_978,TH_362,SC_989,2023-03-22,15:45:00,237.52,81,,
SH_4321,MV_3562,TH_494,SC_575,2024-10-23,17:30:00,184.48,67,,
SH_4322,MV_5187,TH_354,SC_600,2025-05-13,14:00:00,470.68,129,,
SH_4323,MV_6879,TH_198,SC_547,2023-08-11,21:30:00,404.4,137,,
SH_4324,MV_1051,TH_212,SC_571,2024-06-29,18:15:00,390.26,131,,
SH_4325,MV_6121,TH_113,SC_805,2023-11-23,10:00:00,244.5,61,,
SH_4326,MV_5673,TH_71,SC_758,2023-08-28,10:00:00,483.44,105,,
SH_4327,MV_4357,TH_21,SC_681,2024-01-05,21:45:00,204.53,81,,
SH_4328,MV_5935,TH_433,SC_52,2025-02-20,11:45:00,368.41,165,,
SH_4329,MV_9060,TH_368,SC_666,2023-03-24,12:45:00,209.72,93,,
SH_4330,MV_2731,TH_58,SC_941,2025-04-15,18:45:00,324.51,63,,
SH_4331,MV_5741,TH_239,SC_949,2024-11-15,10:15:00,351.93,87,,
SH_4332,MV_9929,TH_261,SC_206,2025-05-15,13:30:00,284.6,104,,
SH_4333,MV_5168,TH_456,SC_325,2025-03-05,15:00:00,368.18,183,,
SH_4334,MV_7718,TH_200,SC_959,2024-11-10,21:45:00,161.26,176,,
